"","id","name","points","speed","dist","dist_points","note_points","round","wind_comp","gate_points","season","place","gender"
"1182","2021JP3036RL","granerud halvor egner",130.6,84.8,130,78,53.5,"final round",-11.9,11,2021,"Wisla (POL)","Men"
"1183","2021JP3036RL","zyla piotr",121.1,85.4,125.5,69.9,55,"1st round",-11.1,7.3,2021,"Wisla (POL)","Men"
"1184","2021JP3036RL","zyla piotr",125.4,85.7,128,74.4,54.5,"final round",-14.5,11,2021,"Wisla (POL)","Men"
"1185","2021JP3036RL","lanisek anze",134.6,85.4,136,88.8,57,"1st round",-18.5,7.3,2021,"Wisla (POL)","Men"
"1186","2021JP3036RL","lanisek anze",111.7,85.4,118,56.4,53,"final round",-8.7,11,2021,"Wisla (POL)","Men"
"1187","2021JP3036RL","sato yukiya",125.8,85.5,126,70.8,54,"1st round",-6.3,7.3,2021,"Wisla (POL)","Men"
"1188","2021JP3036RL","sato yukiya",118.2,85.1,123,65.4,53.5,"final round",-11.7,11,2021,"Wisla (POL)","Men"
"1189","2021JP3036RL","aschenwald philipp",116.2,85.9,125,69,53.5,"1st round",-13.6,7.3,2021,"Wisla (POL)","Men"
"1190","2021JP3036RL","aschenwald philipp",126.2,85.7,127,72.6,54.5,"final round",-11.9,11,2021,"Wisla (POL)","Men"
"1191","2021JP3036RL","boyd-clowes mackenzie",113.5,85.4,126,70.8,54.5,"1st round",-19.1,7.3,2021,"Wisla (POL)","Men"
"1192","2021JP3036RL","boyd-clowes mackenzie",127.2,85.6,134,85.2,56.5,"final round",-21.8,7.3,2021,"Wisla (POL)","Men"
"1193","2021JP3036RL","hayboeck michael",112.2,85.7,124.5,68.1,53.5,"1st round",-16.7,7.3,2021,"Wisla (POL)","Men"
"1194","2021JP3036RL","hayboeck michael",116.5,85.8,122,63.6,54,"final round",-8.4,7.3,2021,"Wisla (POL)","Men"
"1195","2021JP3036RL","kubacki dawid",116.4,85.6,124.5,68.1,54,"1st round",-13,7.3,2021,"Wisla (POL)","Men"
"1196","2021JP3036RL","kubacki dawid",111.2,85.7,116,52.8,53,"final round",-5.6,11,2021,"Wisla (POL)","Men"
"1197","2021JP3036RL","paschke pius",112.2,85.3,126.5,71.7,48,"1st round",-14.8,7.3,2021,"Wisla (POL)","Men"
"1198","2021JP3036RL","paschke pius",115.1,85.3,121,61.8,53,"final round",-7,7.3,2021,"Wisla (POL)","Men"
"1199","2021JP3036RL","eriksen sander vossan",107.3,85.7,129,76.2,52.5,"1st round",-21.4,0,2021,"Wisla (POL)","Men"
"1200","2021JP3036RL","eriksen sander vossan",118.1,85.8,132.5,82.5,48,"final round",-19.7,7.3,2021,"Wisla (POL)","Men"
"1201","2021JP3036RL","deschwanden gregor",106.5,85.6,117,54.6,52.5,"1st round",-7.9,7.3,2021,"Wisla (POL)","Men"
"1202","2021JP3036RL","deschwanden gregor",113.1,86,124.5,68.1,54,"final round",-12.7,3.7,2021,"Wisla (POL)","Men"
"1203","2021JP3036RL","kobayashi junshiro",103.4,85.1,119,58.2,52.5,"1st round",-14.6,7.3,2021,"Wisla (POL)","Men"
"1204","2021JP3036RL","kobayashi junshiro",115.1,86.5,128.5,75.3,55.5,"final round",-15.7,0,2021,"Wisla (POL)","Men"
"1205","2021JP3036RL","haare anders",107.2,85.5,121.5,62.7,52.5,"1st round",-15.3,7.3,2021,"Wisla (POL)","Men"
"1206","2021JP3036RL","haare anders",110.1,85.8,117,54.6,52.5,"final round",-4.3,7.3,2021,"Wisla (POL)","Men"
"1207","2021JP3036RL","sato keiichi",103.6,85,120,60,52.5,"1st round",-16.2,7.3,2021,"Wisla (POL)","Men"
"1208","2021JP3036RL","sato keiichi",111.7,85.7,124.5,68.1,53.5,"final round",-13.6,3.7,2021,"Wisla (POL)","Men"
"1209","2021JP3036RL","hamann martin",106.6,85.3,120,60,52.5,"1st round",-9.5,3.6,2021,"Wisla (POL)","Men"
"1210","2021JP3036RL","hamann martin",108.3,85.8,138.5,93.3,29,"final round",-17.7,3.7,2021,"Wisla (POL)","Men"
"1211","2021JP3036RL","stekala andrzej",103.3,86.1,124.5,68.1,52.5,"1st round",-17.3,0,2021,"Wisla (POL)","Men"
"1212","2021JP3036RL","stekala andrzej",111.3,86.8,127.5,73.5,49,"final round",-11.2,0,2021,"Wisla (POL)","Men"
"1213","2021JP3036RL","kot maciej",106,85.5,117,54.6,52.5,"1st round",-8.4,7.3,2021,"Wisla (POL)","Men"
"1214","2021JP3036RL","kot maciej",108.5,86.1,121,61.8,53,"final round",-10,3.7,2021,"Wisla (POL)","Men"
"1215","2021JP3036RL","pavlovcic bor",107.3,86,121.5,62.7,53.5,"1st round",-12.5,3.6,2021,"Wisla (POL)","Men"
"1216","2021JP3036RL","pavlovcic bor",107.2,85.9,117,54.6,52.5,"final round",-7.2,7.3,2021,"Wisla (POL)","Men"
"1217","2021JP3036RL","muranka klemens",118.3,85.2,127.5,73.5,55.5,"1st round",-14.3,3.6,2021,"Wisla (POL)","Men"
"1218","2021JP3036RL","muranka klemens",95,85.1,107,36.6,51,"final round",-3.6,11,2021,"Wisla (POL)","Men"
"1219","2021JP3036RL","zajc timi",97.8,85.5,112.5,46.5,51.5,"1st round",-7.5,7.3,2021,"Wisla (POL)","Men"
"1220","2021JP3036RL","zajc timi",107.6,86.3,123.5,66.3,54,"final round",-12.7,0,2021,"Wisla (POL)","Men"
"1221","2021JP3036RL","lindvik marius",100.3,85.1,115.5,51.9,52.5,"1st round",-11.4,7.3,2021,"Wisla (POL)","Men"
"1222","2021JP3036RL","lindvik marius",103,85.8,122.5,64.5,52.5,"final round",-14,0,2021,"Wisla (POL)","Men"
"1223","2021JP3036RL","freund severin",111.1,85.9,124.5,68.1,51.5,"1st round",-12.1,3.6,2021,"Wisla (POL)","Men"
"1224","2021JP3036RL","freund severin",91.5,86.1,112.5,46.5,51,"final round",-13.3,7.3,2021,"Wisla (POL)","Men"
"1225","2021JP3036RL","aigro artti",107.8,84.9,122.5,64.5,53,"1st round",-17,7.3,2021,"Wisla (POL)","Men"
"1226","2021JP3036RL","aigro artti",92.6,84.8,112,45.6,50.5,"final round",-10.8,7.3,2021,"Wisla (POL)","Men"
"1227","2021JP3036RL","kobayashi ryoyu",105.9,85.5,117,54.6,52.5,"1st round",-8.5,7.3,2021,"Wisla (POL)","Men"
"1228","2021JP3036RL","kobayashi ryoyu",87.7,86,112.5,46.5,46.5,"final round",-9,3.7,2021,"Wisla (POL)","Men"
"1229","2021JP3036RL","stoch kamil",115.4,85.2,121.5,62.7,55,"1st round",-9.6,7.3,2021,"Wisla (POL)","Men"
"1230","2021JP3036RL","stoch kamil",78.2,84.7,104,31.2,45.5,"final round",-9.5,11,2021,"Wisla (POL)","Men"
"1231","2021JP3036RL","hula stefan",97.3,84.7,117.5,55.5,52,"1st round",-17.5,7.3,2021,"Wisla (POL)","Men"
"1232","2021JP3036RL","hula stefan",93.1,86.2,111.5,44.7,51,"final round",-2.6,0,2021,"Wisla (POL)","Men"
"1233","2021JP3036RL","prevc peter",96.3,85.6,112,45.6,51.5,"1st round",-8.1,7.3,2021,"Wisla (POL)","Men"
"1234","2021JP3036RL","prevc peter",83.7,86.4,106,34.8,46.5,"final round",2.4,0,2021,"Wisla (POL)","Men"
"1235","2021JP3036RL","klimov evgeniy",95.5,85,113,47.4,51,"1st round",-10.2,7.3,2021,"Wisla (POL)","Men"
"1236","2021JP3036RL","kraft stefan",94.9,84.9,112,45.6,50.5,"1st round",-8.5,7.3,2021,"Wisla (POL)","Men"
"1237","2021JP3036RL","wolny jakub",94,85.2,114.5,50.1,52.5,"1st round",-15.9,7.3,2021,"Wisla (POL)","Men"
"1238","2021JP3036RL","soukup matthew",94,85.7,119,58.2,51,"1st round",-18.8,3.6,2021,"Wisla (POL)","Men"
"1239","2021JP3036RL","zniszczol aleksander",93,85,115,51,49.5,"1st round",-14.8,7.3,2021,"Wisla (POL)","Men"
"1240","2021JP3036RL","tande daniel andre",92.3,85,110.5,42.9,51,"1st round",-8.9,7.3,2021,"Wisla (POL)","Men"
"1241","2021JP3036RL","peter dominik",92.3,85.2,116.5,53.7,52.5,"1st round",-21.2,7.3,2021,"Wisla (POL)","Men"
"1242","2021JP3036RL","jelar ziga",92,84.7,113,47.4,51,"1st round",-13.7,7.3,2021,"Wisla (POL)","Men"
"1243","2021JP3036RL","bartol tilen",91.6,85.7,111,43.8,49.5,"1st round",-5.3,3.6,2021,"Wisla (POL)","Men"
"1244","2021JP3036RL","wellinger andreas",91.6,86.5,114,49.2,51,"1st round",-12.2,3.6,2021,"Wisla (POL)","Men"
"1245","2021JP3036RL","ito daiki",90.1,85.1,110.5,42.9,50.5,"1st round",-10.6,7.3,2021,"Wisla (POL)","Men"
"1246","2021JP3036RL","schmid constantin",89.1,86.2,110.5,42.9,49.5,"1st round",-10.6,7.3,2021,"Wisla (POL)","Men"
"1247","2021JP3036RL","pilch tomasz",88.5,85.2,119,58.2,46.5,"1st round",-16.2,0,2021,"Wisla (POL)","Men"
"1248","2021JP3036RL","schlierenzauer gregor",83.8,85.8,110,42,49.5,"1st round",-15,7.3,2021,"Wisla (POL)","Men"
"1249","2021JP3036RL","johansson robert",80.3,85.6,106,34.8,45,"1st round",-6.8,7.3,2021,"Wisla (POL)","Men"
"1250","2021JP3036RL","zografski vladimir",80.1,84.2,107.5,37.5,45,"1st round",-9.7,7.3,2021,"Wisla (POL)","Men"
"1251","2021JP3036RL","trofimov roman sergeevich",69.9,85.4,102.5,28.5,48.5,"1st round",-10.7,3.6,2021,"Wisla (POL)","Men"
"1252","2021JP3036RL","wasek pawel",65.8,85.1,102.5,28.5,45,"1st round",-7.7,0,2021,"Wisla (POL)","Men"
"1253","2021JP3036RL","pedersen robin",38.8,84.9,82,-8.4,44,"1st round",-4.1,7.3,2021,"Wisla (POL)","Men"
"1254","2021JP3037RLQ","stoch kamil",135.3,85.5,132,81.6,57,"qualification",-7,3.7,2021,"Wisla (POL)","Men"
"1255","2021JP3037RLQ","sato yukiya",128.6,85.3,129,76.2,54.5,"qualification",-5.8,3.7,2021,"Wisla (POL)","Men"
"1256","2021JP3037RLQ","eisenbichler markus",128.4,85.5,129.5,77.1,50,"qualification",-6,7.3,2021,"Wisla (POL)","Men"
"1257","2021JP3037RLQ","hayboeck michael",121.1,86.3,127,72.6,54,"qualification",-9.2,3.7,2021,"Wisla (POL)","Men"
"1258","2021JP3037RLQ","geiger karl",120.8,86.3,125.5,69.9,55,"qualification",-7.8,3.7,2021,"Wisla (POL)","Men"
"1259","2021JP3037RLQ","kubacki dawid",120.8,86.3,123.5,66.3,53.5,"qualification",-2.7,3.7,2021,"Wisla (POL)","Men"
"1260","2021JP3037RLQ","granerud halvor egner",117.7,86.1,126,70.8,52.5,"qualification",-5.6,0,2021,"Wisla (POL)","Men"
"1261","2021JP3037RLQ","klimov evgeniy",117.5,86.2,126.5,71.7,54,"qualification",-8.2,0,2021,"Wisla (POL)","Men"
"1262","2021JP3037RLQ","huber daniel",117.1,85.9,121.5,62.7,53.5,"qualification",-2.8,3.7,2021,"Wisla (POL)","Men"
"1263","2021JP3037RLQ","zyla piotr",115.9,85.9,121.5,62.7,53,"qualification",-3.5,3.7,2021,"Wisla (POL)","Men"
"1264","2021JP3037RLQ","hoerl jan",114.3,85.5,122,63.6,53.5,"qualification",-6.5,3.7,2021,"Wisla (POL)","Men"
"1265","2021JP3037RLQ","aschenwald philipp",113.8,86.2,119,58.2,53.5,"qualification",-1.6,3.7,2021,"Wisla (POL)","Men"
"1266","2021JP3037RLQ","ito daiki",113,85.8,122.5,64.5,54,"qualification",-9.2,3.7,2021,"Wisla (POL)","Men"
"1267","2021JP3037RLQ","kobayashi ryoyu",112.9,85.7,120,60,53.5,"qualification",-4.3,3.7,2021,"Wisla (POL)","Men"
"1268","2021JP3037RLQ","paschke pius",111.6,85.7,123.5,66.3,53.5,"qualification",-11.9,3.7,2021,"Wisla (POL)","Men"
"1269","2021JP3037RLQ","prevc peter",111.3,85.4,119,58.2,52,"qualification",-2.6,3.7,2021,"Wisla (POL)","Men"
"1270","2021JP3037RLQ","zniszczol aleksander",110.3,85.9,121,61.8,52.5,"qualification",-4,0,2021,"Wisla (POL)","Men"
"1271","2021JP3037RLQ","schmid constantin",109,86.6,118.5,57.3,52.5,"qualification",-4.5,3.7,2021,"Wisla (POL)","Men"
"1272","2021JP3037RLQ","stekala andrzej",109,86.1,121,61.8,52.5,"qualification",-5.3,0,2021,"Wisla (POL)","Men"
"1273","2021JP3037RLQ","boyd-clowes mackenzie",108.9,86.4,120.5,60.9,52.5,"qualification",-4.5,0,2021,"Wisla (POL)","Men"
"1274","2021JP3037RLQ","hamann martin",108.4,86.2,120,60,51.5,"qualification",-3.1,0,2021,"Wisla (POL)","Men"
"1275","2021JP3037RLQ","kraft stefan",108.3,85.9,118,56.4,53,"qualification",-4.8,3.7,2021,"Wisla (POL)","Men"
"1276","2021JP3037RLQ","eriksen sander vossan",106.7,86.1,120,60,51.5,"qualification",-4.8,0,2021,"Wisla (POL)","Men"
"1277","2021JP3037RLQ","tande daniel andre",105.8,85.5,116,52.8,51,"qualification",-1.7,3.7,2021,"Wisla (POL)","Men"
"1278","2021JP3037RLQ","deschwanden gregor",105.1,86.4,119.5,59.1,51.5,"qualification",-5.5,0,2021,"Wisla (POL)","Men"
"1279","2021JP3037RLQ","pavlovcic bor",104.6,86.6,119,58.2,53,"qualification",-6.6,0,2021,"Wisla (POL)","Men"
"1280","2021JP3037RLQ","peter dominik",103.8,86.4,120,60,54,"qualification",-10.2,0,2021,"Wisla (POL)","Men"
"1281","2021JP3037RLQ","muranka klemens",103.5,86,115,51,51.5,"qualification",1,0,2021,"Wisla (POL)","Men"
"1282","2021JP3037RLQ","schlierenzauer gregor",103.3,86.3,115,51,51,"qualification",-2.4,3.7,2021,"Wisla (POL)","Men"
"1283","2021JP3037RLQ","lanisek anze",103.2,85.8,113.5,48.3,51.5,"qualification",-0.3,3.7,2021,"Wisla (POL)","Men"
"1284","2021JP3037RLQ","johansson robert",103.2,85.7,115.5,51.9,51.5,"qualification",-3.9,3.7,2021,"Wisla (POL)","Men"
"1285","2021JP3037RLQ","bartol tilen",103,86.4,116.5,53.7,51.5,"qualification",-2.2,0,2021,"Wisla (POL)","Men"
"1286","2021JP3037RLQ","wasek pawel",102.3,86,115,51,50,"qualification",1.3,0,2021,"Wisla (POL)","Men"
"1287","2021JP3037RLQ","jelar ziga",101.3,85.3,116,52.8,52.5,"qualification",-4,0,2021,"Wisla (POL)","Men"
"1288","2021JP3037RLQ","wolny jakub",100.8,85.6,118.5,57.3,52,"qualification",-8.5,0,2021,"Wisla (POL)","Men"
"1289","2021JP3037RLQ","aigro artti",100.1,85.4,118,56.4,51.5,"qualification",-7.8,0,2021,"Wisla (POL)","Men"
"1290","2021JP3037RLQ","freund severin",97.6,86.7,115,51,51,"qualification",-4.4,0,2021,"Wisla (POL)","Men"
"1291","2021JP3037RLQ","wellinger andreas",97.3,86.7,116,52.8,50.5,"qualification",-6,0,2021,"Wisla (POL)","Men"
"1292","2021JP3037RLQ","lindvik marius",96.8,85.8,113.5,48.3,51.5,"qualification",-6.7,3.7,2021,"Wisla (POL)","Men"
"1293","2021JP3037RLQ","zajc timi",96.8,85.4,111.5,44.7,51,"qualification",-2.6,3.7,2021,"Wisla (POL)","Men"
"1294","2021JP3037RLQ","trofimov roman sergeevich",96.4,86,109.5,41.1,51,"qualification",4.3,0,2021,"Wisla (POL)","Men"
"1295","2021JP3037RLQ","zografski vladimir",96.1,85.1,115.5,51.9,51,"qualification",-6.8,0,2021,"Wisla (POL)","Men"
"1296","2021JP3037RLQ","kobayashi junshiro",95.4,86,116.5,53.7,51.5,"qualification",-9.8,0,2021,"Wisla (POL)","Men"
"1297","2021JP3037RLQ","hula stefan",95.1,85.8,111.5,44.7,51,"qualification",-0.6,0,2021,"Wisla (POL)","Men"
"1298","2021JP3037RLQ","pilch tomasz",93.3,85.7,112.5,46.5,49.5,"qualification",-2.7,0,2021,"Wisla (POL)","Men"
"1299","2021JP3037RLQ","pedersen robin",92.2,85.8,114,49.2,50.5,"qualification",-7.5,0,2021,"Wisla (POL)","Men"
"1300","2021JP3037RLQ","haare anders",92,86.3,113,47.4,50,"qualification",-5.4,0,2021,"Wisla (POL)","Men"
"1301","2021JP3037RLQ","sato keiichi",91.7,85.5,113.5,48.3,52,"qualification",-8.6,0,2021,"Wisla (POL)","Men"
"1302","2021JP3037RLQ","soukup matthew",91.1,86.2,110,42,50.5,"qualification",-1.4,0,2021,"Wisla (POL)","Men"
"1303","2021JP3037RLQ","kot maciej",90.8,85.8,111.5,44.7,51,"qualification",-4.9,0,2021,"Wisla (POL)","Men"
"1304","2021JP3037RLQ","semenic anze",90.5,86.4,113,47.4,48,"qualification",-4.9,0,2021,"Wisla (POL)","Men"
"1305","2021JP3037RLQ","nakamura naoki",88.6,85.3,113,47.4,49,"qualification",-7.8,0,2021,"Wisla (POL)","Men"
"1306","2021JP3037RLQ","polasek viktor",88.5,86,109.5,41.1,50,"qualification",-2.6,0,2021,"Wisla (POL)","Men"
"1307","2021JP3037RLQ","kalinichenko vitaliy",87.7,85.3,112.5,46.5,49,"qualification",-7.8,0,2021,"Wisla (POL)","Men"
"1308","2021JP3037RLQ","mankov ilya",86.2,85.8,110,42,47,"qualification",-2.8,0,2021,"Wisla (POL)","Men"
"1309","2021JP3037RLQ","ammann simon",84.8,86.2,110,42,51,"qualification",-8.2,0,2021,"Wisla (POL)","Men"
"1310","2021JP3037RLQ","kozisek cestmir",75.5,85.8,104,31.2,46.5,"qualification",-2.2,0,2021,"Wisla (POL)","Men"
"1311","2021JP3037RLQ","hauswirth sandro",75.2,86.3,103,29.4,49,"qualification",-3.2,0,2021,"Wisla (POL)","Men"
"1312","2021JP3037RLQ","stursa vojtech",74.9,85.7,102.5,28.5,48.5,"qualification",-2.1,0,2021,"Wisla (POL)","Men"
"1313","2021JP3037RLQ","krzak jaroslaw",74.8,85.4,103.5,30.3,48.5,"qualification",-4,0,2021,"Wisla (POL)","Men"
"1314","2021JP3037RLQ","maksimochkin mikhail",68.1,85.8,100.5,24.9,47.5,"qualification",-4.3,0,2021,"Wisla (POL)","Men"
"1315","2021JP3037RLQ","larson casey",67.8,85.7,100.5,24.9,45.5,"qualification",-2.6,0,2021,"Wisla (POL)","Men"
"1316","2021JP3037RLQ","marusiak yevhen",27.7,85.4,80.5,-11.1,41,"qualification",-2.2,0,2021,"Wisla (POL)","Men"
"1317","2021JP3038RLQ","kubacki dawid",134.1,89.8,135.5,87.9,56.5,"qualification",11.8,-22.1,2021,"Ruka (FIN)","Men"
"1318","2021JP3038RLQ","geiger karl",130.3,89.9,132,81.6,55.5,"qualification",15.3,-22.1,2021,"Ruka (FIN)","Men"
"1319","2021JP3038RLQ","granerud halvor egner",128.7,89.2,132,81.6,55,"qualification",14.2,-22.1,2021,"Ruka (FIN)","Men"
"1320","2021JP3038RLQ","sato yukiya",123.6,88.7,130,78,54.5,"qualification",13.2,-22.1,2021,"Ruka (FIN)","Men"
"1321","2021JP3038RLQ","zyla piotr",122.6,89.4,129,76.2,53.5,"qualification",15,-22.1,2021,"Ruka (FIN)","Men"
"1322","2021JP3038RLQ","eisenbichler markus",118.3,89.5,126,70.8,54,"qualification",15.6,-22.1,2021,"Ruka (FIN)","Men"
"1323","2021JP3038RLQ","paschke pius",118.3,89.3,129,76.2,54,"qualification",10.2,-22.1,2021,"Ruka (FIN)","Men"
"1324","2021JP3038RLQ","aalto antti",111.8,88.6,120.5,60.9,51.5,"qualification",10.5,-11.1,2021,"Ruka (FIN)","Men"
"1325","2021JP3038RLQ","jelar ziga",108.8,88.6,120,60,52.5,"qualification",7.4,-11.1,2021,"Ruka (FIN)","Men"
"1326","2021JP3038RLQ","stoch kamil",108.3,89.1,120.5,60.9,52.5,"qualification",17,-22.1,2021,"Ruka (FIN)","Men"
"1327","2021JP3038RLQ","schiffner markus",107.9,89.6,124,67.2,52,"qualification",10.8,-22.1,2021,"Ruka (FIN)","Men"
"1328","2021JP3038RLQ","semenic anze",105.6,88.8,117.5,55.5,51,"qualification",10.2,-11.1,2021,"Ruka (FIN)","Men"
"1329","2021JP3038RLQ","lanisek anze",105.2,89.1,121,61.8,53,"qualification",12.5,-22.1,2021,"Ruka (FIN)","Men"
"1330","2021JP3038RLQ","boyd-clowes mackenzie",104.8,89.5,123.5,66.3,52.5,"qualification",8.1,-22.1,2021,"Ruka (FIN)","Men"
"1331","2021JP3038RLQ","forfang johann andre",104.2,88.7,119,58.2,51,"qualification",6.1,-11.1,2021,"Ruka (FIN)","Men"
"1332","2021JP3038RLQ","prevc peter",103.6,89,120,60,51.5,"qualification",14.2,-22.1,2021,"Ruka (FIN)","Men"
"1333","2021JP3038RLQ","pavlovcic bor",101.2,89.7,118.5,57.3,52,"qualification",14,-22.1,2021,"Ruka (FIN)","Men"
"1334","2021JP3038RLQ","leitner clemens",98.9,88.5,116,52.8,51.5,"qualification",5.7,-11.1,2021,"Ruka (FIN)","Men"
"1335","2021JP3038RLQ","deschwanden gregor",96.5,89.6,115,51,51,"qualification",16.6,-22.1,2021,"Ruka (FIN)","Men"
"1336","2021JP3038RLQ","kozisek cestmir",95.6,88.7,112.5,46.5,51,"qualification",9.2,-11.1,2021,"Ruka (FIN)","Men"
"1337","2021JP3038RLQ","hamann martin",95.4,89.2,115.5,51.9,51,"qualification",14.6,-22.1,2021,"Ruka (FIN)","Men"
"1338","2021JP3038RLQ","ito daiki",95.3,88.7,110,42,50,"qualification",14.4,-11.1,2021,"Ruka (FIN)","Men"
"1339","2021JP3038RLQ","bartol tilen",95,88.9,112.5,46.5,51,"qualification",8.6,-11.1,2021,"Ruka (FIN)","Men"
"1340","2021JP3038RLQ","eriksen sander vossan",94.9,89.2,117,54.6,51.5,"qualification",10.9,-22.1,2021,"Ruka (FIN)","Men"
"1341","2021JP3038RLQ","kobayashi junshiro",94.1,89,114.5,50.1,51.5,"qualification",14.6,-22.1,2021,"Ruka (FIN)","Men"
"1342","2021JP3038RLQ","muranka klemens",93.2,89.2,112.5,46.5,51,"qualification",17.8,-22.1,2021,"Ruka (FIN)","Men"
"1343","2021JP3038RLQ","polasek viktor",92.6,88.8,113,47.4,51,"qualification",16.3,-22.1,2021,"Ruka (FIN)","Men"
"1344","2021JP3038RLQ","wasek pawel",91.8,89.4,113.5,48.3,51,"qualification",14.6,-22.1,2021,"Ruka (FIN)","Men"
"1345","2021JP3038RLQ","kobayashi ryoyu",91.4,89.1,112.5,46.5,51,"qualification",16,-22.1,2021,"Ruka (FIN)","Men"
"1346","2021JP3038RLQ","haare anders",89.8,89.3,112.5,46.5,51,"qualification",14.4,-22.1,2021,"Ruka (FIN)","Men"
"1347","2021JP3038RLQ","aigro artti",88.9,89,111,43.8,48.5,"qualification",18.7,-22.1,2021,"Ruka (FIN)","Men"
"1348","2021JP3038RLQ","stekala andrzej",86.7,89.4,112.5,46.5,51,"qualification",11.3,-22.1,2021,"Ruka (FIN)","Men"
"1349","2021JP3038RLQ","ammann simon",85.9,88.5,105.5,33.9,49.5,"qualification",13.6,-11.1,2021,"Ruka (FIN)","Men"
"1350","2021JP3038RLQ","schmid constantin",85.2,89.4,106,34.8,49.5,"qualification",12,-11.1,2021,"Ruka (FIN)","Men"
"1351","2021JP3038RLQ","fettner manuel",84.6,88.9,109,40.2,49.5,"qualification",17,-22.1,2021,"Ruka (FIN)","Men"
"1352","2021JP3038RLQ","freund severin",84.5,89.4,110,42,46.5,"qualification",18.1,-22.1,2021,"Ruka (FIN)","Men"
"1353","2021JP3038RLQ","bresadola giovanni",83.7,88.5,106,34.8,48,"qualification",12,-11.1,2021,"Ruka (FIN)","Men"
"1354","2021JP3038RLQ","lindvik marius",81.3,88.5,109,40.2,50.5,"qualification",12.7,-22.1,2021,"Ruka (FIN)","Men"
"1355","2021JP3038RLQ","wellinger andreas",81,89.5,106.5,35.7,49.5,"qualification",6.9,-11.1,2021,"Ruka (FIN)","Men"
"1356","2021JP3038RLQ","peter dominik",79.3,89.2,108,38.4,49,"qualification",14,-22.1,2021,"Ruka (FIN)","Men"
"1357","2021JP3038RLQ","haagen david",78.4,88.6,104,31.2,48,"qualification",10.3,-11.1,2021,"Ruka (FIN)","Men"
"1358","2021JP3038RLQ","kahofer timon-pascal",75.5,88.7,105.5,33.9,47.5,"qualification",5.2,-11.1,2021,"Ruka (FIN)","Men"
"1359","2021JP3038RLQ","sato keiichi",73.3,89,105,33,48.5,"qualification",13.9,-22.1,2021,"Ruka (FIN)","Men"
"1360","2021JP3038RLQ","johansson robert",73.3,88.7,98.5,21.3,47.5,"qualification",15.6,-11.1,2021,"Ruka (FIN)","Men"
"1361","2021JP3038RLQ","insam alex",71.4,88.5,99,22.2,48,"qualification",12.3,-11.1,2021,"Ruka (FIN)","Men"
"1362","2021JP3038RLQ","zografski vladimir",70.2,87.9,98,20.4,46.5,"qualification",14.4,-11.1,2021,"Ruka (FIN)","Men"
"1363","2021JP3038RLQ","kytosaho niko",68.2,89.1,101,25.8,47.5,"qualification",17,-22.1,2021,"Ruka (FIN)","Men"
"1364","2021JP3038RLQ","tande daniel andre",67.6,87.8,94,13.2,45.5,"qualification",8.9,0,2021,"Ruka (FIN)","Men"
"1365","2021JP3038RLQ","alamommo andreas",66.6,88,92,9.6,46.5,"qualification",10.5,0,2021,"Ruka (FIN)","Men"
"1366","2021JP3038RLQ","stursa vojtech",65.1,88.5,96.5,17.7,48,"qualification",10.5,-11.1,2021,"Ruka (FIN)","Men"
"1367","2021JP3038RLQ","nakamura naoki",65,88.4,96,16.8,47,"qualification",12.3,-11.1,2021,"Ruka (FIN)","Men"
"1368","2021JP3038RLQ","zajc timi",64.7,89,100.5,24.9,47.5,"qualification",14.4,-22.1,2021,"Ruka (FIN)","Men"
"1369","2021JP3038RLQ","larson casey",64.7,88.9,98,20.4,48,"qualification",18.4,-22.1,2021,"Ruka (FIN)","Men"
"1370","2021JP3038RLQ","nousiainen eetu",62.1,88.5,95.5,15.9,45.5,"qualification",11.8,-11.1,2021,"Ruka (FIN)","Men"
"1371","2021JP3038RLQ","maatta jarkko",59.9,87.9,88,2.4,46.5,"qualification",11,0,2021,"Ruka (FIN)","Men"
"1372","2021JP3038RLQ","urlaub andrew",53.1,87.1,83,-6.6,44.5,"qualification",15.2,0,2021,"Ruka (FIN)","Men"
"1373","2021JP3038RLQ","hauswirth sandro",50.2,87.9,83,-6.6,46.5,"qualification",10.3,0,2021,"Ruka (FIN)","Men"
"1374","2021JP3038RLQ","soukup matthew",50.1,88.5,87.5,1.5,45.5,"qualification",14.2,-11.1,2021,"Ruka (FIN)","Men"
"1375","2021JP3038RLQ","ahonen mico",43.5,87.7,80.5,-11.1,46.5,"qualification",8.1,0,2021,"Ruka (FIN)","Men"
"1376","2021JP3038RLQ","sakala filip",36.4,89.4,95.5,15.9,27,"qualification",15.6,-22.1,2021,"Ruka (FIN)","Men"
"1377","2021JP3038RLQ","maltsev kevin",34.5,88.5,81,-10.2,41.5,"qualification",14.3,-11.1,2021,"Ruka (FIN)","Men"
"1378","2021JP3038RLQ","vetelainen jonne",34.4,87.1,80,-12,43,"qualification",3.4,0,2021,"Ruka (FIN)","Men"
"1379","2021JP3038RLQ","pohjola arttu",31.5,87,74,-22.8,42,"qualification",12.3,0,2021,"Ruka (FIN)","Men"
"1380","2021JP3039RL","granerud halvor egner",130,85,137,90.6,57,"1st round",-17.6,0,2021,"Ruka (FIN)","Men"
"1381","2021JP3039RL","granerud halvor egner",152,84.7,142,99.6,55,"final round",-8.1,5.5,2021,"Ruka (FIN)","Men"
